Date:,28/9/2023,,,,,,,,,,,,,,,,,
Time,5:22 PM,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Order ID,Order Date,Country,City,Branch,Lat,Lng,Customer First Name,Customer Last Name,Email,Phone Number,Category,Sub Category,Item,SalesPerson ID,Quantity,Unit Price,Discount,Status
12441,30/5/2023,Syria,aleppo,al01,36.2021,37.1343,lama,alsafdi,lama.alsafdi@mail.com,Tel: 5670354467,VR Headset,HTC Vive,HTC Vive Cosmos Elite,O337,1,899,26.97,TRUE
12442,30/5/2023,Egypt,asyut,at01,27.1809,31.1837,muhamad,eubayd,Muhamad.eubayd@mail.com,Tel: 5804404778,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 5,X209,2,29,1.74,FALSE
12443,30/5/2023,Syria,damascus,ds01,33.5138,36.2765,ghazal,hanna,Ghazal.hanna@mail.com,Tel: 5212901678,Tablet,Samsung Galaxy Tab,Galaxy Tab S8,W243,1,649,38.94,TRUE
12444,30/5/2023,Morocco,casablanca,cs01,33.5731,7.5898,rim,salim,Rim.salim@mail.com,Tel: 5248326428,Fitness Tracker,Withings Move,Withings Move,W638,5,59,20.65,TRUE
12445,30/5/2023,Syria,homs,hs01,34.7326,36.7136,ayat,eali,ayat.eali@mail.com,Tel: 5308124956,Smart Speaker,Harman Kardon,Harman Kardon Citation,R236,3,199,23.88,FALSE
12446,30/5/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,muhamad,aleazm,Muhamad.aleazm@mail.com,Tel: 5164745081,Digital Camera,Sony Cyber-shot,Sony Cyber-shot HX99,Z764,1,499,39.92,TRUE
12447,30/5/2023,Saudi Arabia,riyadh,rd03,24.7743,46.7386,muhamad,almisri,MUHAMAD.ALMISRI@MAIL.COM,Tel: 5330131889,Fitness Tracker,Fitbit Charge,Fitbit Charge 4,Y716,1,149,5.96,TRUE
12448,30/5/2023,USA,new york,ny01,40.7128,-74.006,rama,shiah,rama.shiah@mail.com,Tel: 5279187214,Fitness Tracker,Withings Move,Withings Move ECG,L106,1,129,9.03,TRUE
12449,30/5/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,ahmad,dahadal,Ahmad.dahadal@mail.com,Tel: 5680024847,Laptop,ASUS ROG,ASUS ROG Strix Scar 17,Y590,1,1999,79.96,TRUE
12450,30/5/2023,Morocco,casablanca,cs01,33.5731,7.5898,kinda,rafaea,kinda.rafaea@mail.com,Tel: 5850526626,Laptop,ASUS ROG,ASUS ROG Strix Scar 17,N259,1,1999,39.98,TRUE
12451,30/5/2023,United Arab Emirates,dubai,db02,25.2048,55.2708,khalil,khitab,Khalil.khitab@mail.com,Tel: 5745290828,Smartwatch,Apple Watch,Apple Watch SE,R814,1,279,13.95,TRUE
12452,30/5/2023,United Arab Emirates,dubai,db01,25.2048,55.2708,farahad,almtlq,farahad.almtlq@mail.com,Tel: 5998290829,VR Headset,HTC Vive,HTC Vive Cosmos,K406,3,699,104.85,TRUE
12453,30/5/2023,USA,washington,wh01,38.9072,-77.0369,husam,alnisrin,HUSAM.ALNISRIN@MAIL.COM,Tel: 5153415888,Smartphone,Samsung Galaxy,Galaxy Z Fold 3,C787,2,1799,71.96,TRUE
12454,30/5/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,ghyath,gharah,Ghyath.gharah@mail.com,Tel: 5863705499,Smart Speaker,Apple HomePod,Apple HomePod mini,Z948,1,99,2.97,TRUE
12455,30/5/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,tariq,sadqawi,Tariq.sadqawi@mail.com,Tel: 5425840388,VR Headset,HTC Vive,HTC Vive Cosmos Elite,R361,6,899,377.58,TRUE
12456,30/5/2023,Egypt,asyut,at01,27.1809,31.1837,husayn,almisri,Husayn.almisri@mail.com,Tel: 5640086998,Fitness Tracker,Withings Move,Withings Move,M680,1,59,4.13,FALSE
12457,30/5/2023,USA,new york,ny01,40.7128,-74.006,alaa,warur,alaa.warur@mail.com,Tel: 5095398694,Headphones,Sennheiser HD,Sennheiser HD 660S,Z227,1,499,19.96,TRUE
12458,30/5/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,muhamad,abu adhan,muhamad.abu adhan@mail.com,Tel: 5485121575,Gaming Console,Sony PlayStation,PlayStation 2,O847,4,99,19.8,TRUE
12459,30/5/2023,Egypt,cairo,cr03,30.0444,31.2357,salih,marzuq,Salih.marzuq@mail.com,Tel: 5843331386,Tablet,Apple iPad,"iPad Pro 12.9""",P437,1,999,59.94,TRUE
12460,30/5/2023,Morocco,casablanca,cs01,33.5731,7.5898,muhamad,naqawuh,muhamad.naqawuh@mail.com,Tel: 5852429529,VR Headset,Oculus Quest,Oculus Quest 2 (64GB),Q963,1,299,11.96,TRUE
12461,30/5/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,muhamad,ziada,MUHAMAD.ZIADA@MAIL.COM,Tel: 5719161423,Tablet,Amazon Fire HD,Amazon Fire HD 8 Plus,C192,1,129,,FALSE
12462,30/5/2023,USA,new york,ny02,40.7312,-73.9998,ibrahim,sakar,ibrahim.sakar@mail.com,Tel: 5476294837,Laptop,Dell XPS,XPS 13,I729,1,1299,103.92,FALSE
12463,30/5/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,muhamad,zaki,Muhamad.zaki@mail.com,Tel: 5671596328,Laptop,Microsoft Surface,Surface Laptop 4,C854,1,1299,129.9,TRUE
12464,30/5/2023,Syria,aleppo,al01,36.2021,37.1343,sahar,shiah,sahar.shiah@mail.com,Tel: 5042221418,Tablet,Samsung Galaxy Tab,Galaxy Tab S7,N966,1,649,25.96,TRUE
12465,30/5/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,fuad,rinkusi,Fuad.rinkusi@mail.com,Tel: 5300361210,VR Headset,Valve Index,Valve Index VR Kit 2,I738,1,1199,59.95,TRUE
12466,31/5/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,sami,salih,Sami.salih@mail.com,Tel: 5135525546,Digital Camera,Panasonic Lumix,Panasonic Lumix ZS200,T587,1,799,7.99,TRUE
12467,31/5/2023,Saudi Arabia,riyadh,rd02,24.7743,46.7386,iin,almisri,Iin.almisri@mail.com,Tel: 5157726487,Smartwatch,Garmin Forerunner,Garmin Forerunner 55,J768,1,199,7.96,TRUE
12468,31/5/2023,Syria,aleppo,al01,36.2021,37.1343,muhamad,hamuwda,MUHAMAD.HAMUWDA@MAIL.COM,Tel: 5293900451,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,F452,1,1999,99.95,TRUE
12469,31/5/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,ahmad,yusif,ahmad.yusif@mail.com,Tel: 5618044781,Smartwatch,Samsung Galaxy,Galaxy Watch Active 2,Y368,1,249,2.49,FALSE
12470,31/5/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,thamir,salah aldiyn,Thamir.salah Aldiyn@mail.com,Tel: 5828814017,Headphones,Bose QuietComfort,QC45,J860,12,349,167.52,FALSE
12471,31/5/2023,France,paris,ps01,48.8566,2.3522,amir,alsulayman,AMIR.ALSULAYMAN@MAIL.COM,Tel: 5209088882,Laptop,Acer Swift,Acer Swift 3,B938,1,699,55.92,TRUE
12472,31/5/2023,Syria,homs,hs01,34.7326,36.7136,thayir,almala,Thayir.almala@mail.com,Tel: 5809475572,Smart Speaker,Sonos One,Sonos Move,Q992,1,399,19.95,TRUE
12473,31/5/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,sami,aldamshqi,sami.aldamshqi@mail.com,Tel: 5342496724,Smartwatch,Samsung Gear,Samsung Gear Fit 4,S501,4,199,55.72,TRUE
12474,31/5/2023,France,paris,ps02,48.8566,2.3522,sami,alkhatib,Sami.alkhatib@mail.com,Tel: 5310217006,Headphones,Bose SoundSport,Bose SoundSport Free,C308,1,179,10.74,TRUE
12475,31/5/2023,Saudi Arabia,riyadh,rd02,24.7743,46.7386,iin,sarhan,Iin.sarhan@mail.com,Tel: 5809885157,VR Headset,Pimax Vision,Pimax Vision 8KX,Y692,2,999,59.94,TRUE
12476,31/5/2023,USA,las vegas,lv01,36.1699,-115.1398,asra,sabiq,asra.sabiq@mail.com,Tel: 5125419622,VR Headset,HTC Vive,HTC Vive Focus 3,W336,3,799,71.91,TRUE
12477,31/5/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,fatir,earabi,Fatir.earabi@mail.com,Tel: 5328379464,Fitness Tracker,Garmin Approach,Garmin Approach S62,C793,1,499,29.94,TRUE
12478,31/5/2023,Morocco,casablanca,cs01,33.5731,7.5898,lama,eubdallah,LAMA.EUBDALLAH@MAIL.COM,Tel: 5492080774,Gaming Console,Sony PlayStation,PlayStation 4 Pro,W221,1,399,23.94,FALSE
12479,31/5/2023,United Arab Emirates,abu dhabi,ad03,24.4539,54.3773,samir,alsaqaraq,samir.alsaqaraq@mail.com,Tel: 5892303960,Smartphone,Apple iPhone,iPhone 13 Pro Max,U950,3,1299,116.91,FALSE
12480,31/5/2023,France,paris,ps02,48.8566,2.3522,mujdi,zaydan,Mujdi.zaydan@mail.com,Tel: 5110304633,Headphones,Sony WH,Sony WH-CH710N,F376,1,129,,TRUE
12481,31/5/2023,USA,new york,ny03,40.7498,-73.9814,muhamad,ahmad,Muhamad.ahmad@mail.com,Tel: 5685986143,Digital Camera,Canon EOS R Series,Canon EOS R,I876,3,1299,38.97,TRUE
12482,31/5/2023,USA,new york,ny02,40.7312,-73.9998,muhamad,altarah,muhamad.altarah@mail.com,Tel: 5577720921,Laptop,ASUS ROG,ASUS ROG Strix Scar 17,L106,1,1999,199.9,TRUE
12483,31/5/2023,Syria,damascus,ds02,33.5146,36.3084,abd allah,shakir,ABD ALLAH.SHAKIR@MAIL.COM,Tel: 5373612943,Laptop,Lenovo ThinkPad,ThinkPad X13,U751,1,999,9.99,TRUE
12484,31/5/2023,USA,new york,ny03,40.7498,-73.9814,labanaa,altaynawi,labanaa.altaynawi@mail.com,Tel: 5062322552,Headphones,Sennheiser HD,Sennheiser HD 450BT,Q628,1,129,12.9,FALSE
12485,31/5/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,ahmad,alyaghshiu,ahmad.alyaghshiu@mail.com,Tel: 5049626864,Laptop,Microsoft Surface,Surface Laptop 4,P040,1,1299,64.95,TRUE
12486,31/5/2023,Syria,damascus,ds02,33.5146,36.3084,tana,aljabr,tana.aljabr@mail.com,Tel: 5565003684,Smartwatch,Samsung Galaxy,Galaxy Watch 4,W243,9,349,62.82,TRUE
12487,31/5/2023,USA,washington,wh01,38.9072,-77.0369,tariq,shadi alghazy,TARIQ.SHADI ALGHAZY@MAIL.COM,Tel: 5147757445,Digital Camera,Sony Alpha,Sony Alpha A7 III,B938,3,1999,59.97,TRUE
12488,31/5/2023,Saudi Arabia,jeddah,jd03,21.4858,39.1925,rami,tyru,rami.tyru@mail.com,Tel: 5804184718,Gaming Console,Sony PlayStation,PlayStation 3 Slim,O251,1,199,5.97,TRUE
12489,31/5/2023,Egypt,asyut,at01,27.1809,31.1837,abd allatif,alghan,abd allatif.alghan@mail.com,Tel: 5778113532,Laptop,HP Envy,Envy 15,T351,2,1199,,TRUE
12490,31/5/2023,Saudi Arabia,jeddah,jd03,21.4858,39.1925,alia,alkhalid,ALIA.ALKHALID@MAIL.COM,Tel: 5003121149,Fitness Tracker,Garmin Approach,Garmin Approach S12,W493,1,199,19.9,FALSE
12491,31/5/2023,Saudi Arabia,riyadh,rd03,24.7743,46.7386,daniah,nafae,daniah.nafae@mail.com,Tel: 5157888807,Smart Speaker,JBL Link,JBL Link 20,S190,1,99,1.98,FALSE
12492,31/5/2023,USA,las vegas,lv01,36.1699,-115.1398,bisam,almahdi,Bisam.almahdi@mail.com,Tel: 5420565803,Digital Camera,Canon EOS,Canon EOS R6,S395,1,2499,74.97,FALSE
12493,31/5/2023,Syria,damascus,ds01,33.5138,36.2765,khalil,mudinih,Khalil.mudinih@mail.com,Tel: 5788193307,Smartphone,Samsung Galaxy,Galaxy M32,Z764,10,249,199.2,TRUE
12494,31/5/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,muhamad,salih,Muhamad.salih@mail.com,Tel: 5229830298,Headphones,Bose QuietComfort,QC45,L841,1,349,6.98,TRUE
12495,31/5/2023,Egypt,asyut,at01,27.1809,31.1837,danah,kiwan,DANAH.KIWAN@MAIL.COM,Tel: 5819973431,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart HR,K492,1,79,7.9,TRUE
12496,31/5/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,lana,abu,Lana.abu@mail.com,Tel: 5599940469,Tablet,Samsung Galaxy Tab,Galaxy Tab S8,E754,1,649,,TRUE
12497,31/5/2023,Syria,aleppo,al01,36.2021,37.1343,faras,aljawabiruh,FARAS.ALJAWABIRUH@MAIL.COM,Tel: 5609245265,Digital Camera,Sony Cyber-shot,Sony Cyber-shot RX100 VII,U858,1,1199,23.98,TRUE
12498,31/5/2023,Saudi Arabia,dammam,dm01,26.3927,49.9777,muhamad,alhabash,Muhamad.alhabash@mail.com,Tel: 5689929158,Smart Speaker,Harman Kardon,Harman Kardon Allure,S783,8,249,39.84,FALSE
12499,31/5/2023,Syria,homs,hs01,34.7326,36.7136,sahar,alhuri,SAHAR.ALHURI@MAIL.COM,Tel: 5571968338,Laptop,ASUS ROG,ASUS ROG Flow Z13,O765,1,2499,249.9,TRUE
12500,31/5/2023,USA,las vegas,lv01,36.1699,-115.1398,mahir,marzuq,Mahir.marzuq@mail.com,Tel: 5959039337,Headphones,Bose SoundSport,Bose SoundSport Wireless,H520,1,129,12.9,TRUE
12501,31/5/2023,Egypt,asyut,at01,27.1809,31.1837,muhamad,alkhayr,MUHAMAD.ALKHAYR@MAIL.COM,Tel: 5257136096,Digital Camera,Canon EOS,Canon EOS M50 Mark II,J860,1,649,19.47,TRUE
12502,31/5/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,dalia,alsaed,dalia.alsaed@mail.com,Tel: 5107427822,Gaming Console,Microsoft Xbox,Xbox Series S,W882,1,299,26.91,TRUE
12503,31/5/2023,Egypt,cairo,cr02,30.0444,31.2357,omar,alsyd,omar.alsyd@mail.com,Tel: 5254138004,Laptop,HP Envy,Envy 15,J694,1,1199,47.96,TRUE
12504,31/5/2023,Egypt,asyut,at01,27.1809,31.1837,faras,alshahrur,faras.alshahrur@mail.com,Tel: 5717978907,Headphones,Bose QuietComfort,QC35 II,J694,1,299,20.93,TRUE
12505,31/5/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,rim,marwan,RIM.MARWAN@MAIL.COM,Tel: 5419594712,Digital Camera,Fujifilm X Series,Fujifilm X100V,E274,3,1399,83.94,TRUE
12506,31/5/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,muhamad,albazara,Muhamad.albazara@mail.com,Tel: 5827601440,Tablet,Amazon Fire HD,Amazon Fire HD 8 Plus,J212,1,129,11.61,TRUE
12507,31/5/2023,Syria,aleppo,al01,36.2021,37.1343,muhamad,saed,muhamad.saed@mail.com,Tel: 5026331730,Gaming Console,Retro Console,Sega Genesis Mini,Y882,2,79,3.16,TRUE
12508,31/5/2023,Syria,aleppo,al01,36.2021,37.1343,ayham,damrani,Ayham.damrani@mail.com,Tel: 5808489755,Digital Camera,Fujifilm X Series,Fujifilm X100V,Z628,1,1399,,TRUE
12509,31/5/2023,Syria,homs,hs01,34.7326,36.7136,eala,maseud,eala.maseud@mail.com,Tel: 5695881143,Laptop,Lenovo ThinkPad,ThinkPad X13,S190,1,999,19.98,TRUE
12510,31/5/2023,Egypt,asyut,at01,27.1809,31.1837,mari,muhamad,MARI.MUHAMAD@MAIL.COM,Tel: 5851397235,Fitness Tracker,Huawei Band,Huawei Band 6,P437,1,59,4.13,TRUE
12511,31/5/2023,Saudi Arabia,jeddah,jd01,21.5433,39.1728,tariq,darkzifli,TARIQ.DARKZIFLI@MAIL.COM,Tel: 5778525485,VR Headset,Oculus Quest,Oculus Quest 2 (64GB),L562,2,299,5.98,TRUE
12512,31/5/2023,Egypt,asyut,at01,27.1809,31.1837,amir,sabagh,amir.sabagh@mail.com,Tel: 5246772187,Laptop,Acer Swift,Acer Swift 3,R209,1,699,69.9,TRUE
12513,31/5/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,muhamad,alwurhani,MUHAMAD.ALWURHANI@MAIL.COM,Tel: 5973557746,Smart Speaker,Google Nest Hub,Google Nest Hub Max,A432,1,229,16.03,TRUE
12514,31/5/2023,France,paris,ps01,48.8566,2.3522,eala,khalid,Eala.khalid@mail.com,Tel: 5937539186,Fitness Tracker,Fitbit Charge,Fitbit Charge 3,Z125,1,99,1.98,TRUE
12515,31/5/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,muhamad,abu taqih,muhamad.abu taqih@mail.com,Tel: 5814292593,Tablet,Lenovo Tab,Lenovo Tab P11 Pro,J212,1,499,19.96,TRUE
12516,31/5/2023,Syria,aleppo,al01,36.2021,37.1343,omar,jadid,Omar.jadid@mail.com,Tel: 5319572646,Digital Camera,Panasonic Lumix,Panasonic Lumix S1H,J940,1,3499,104.97,TRUE
12517,31/5/2023,USA,new york,ny02,40.7312,-73.9998,bilal,eazu,BILAL.EAZU@MAIL.COM,Tel: 5927929697,Headphones,Jabra Elite,Jabra Elite 75t,B392,1,179,1.79,TRUE
12518,31/5/2023,Egypt,cairo,cr02,30.0444,31.2357,sami,hamuwd,sami.hamuwd@mail.com,Tel: 5958359411,Fitness Tracker,Amazfit Bip,Amazfit Bip U Pro,V962,1,69,2.07,TRUE
12519,31/5/2023,Egypt,cairo,cr02,30.0444,31.2357,tariq,zueitr,Tariq.zueitr@mail.com,Tel: 5259572984,Digital Camera,Fujifilm X Series,Fujifilm X100V,A512,1,1399,111.92,FALSE
12520,31/5/2023,Syria,damascus,ds02,33.5146,36.3084,muhamad,alaqre,muhamad.alaqre@mail.com,Tel: 5863996783,Gaming Console,Sony PlayStation,PlayStation 4 Pro,Y989,1,399,27.93,TRUE
12521,31/5/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,hanan,alealbi,Hanan.alealbi@mail.com,Tel: 5189948998,Smartwatch,Fossil Gen,Fossil Gen 6,Q104,2,299,53.82,FALSE
12522,31/5/2023,USA,las vegas,lv01,36.1699,-115.1398,hasan,almisri,hasan.almisri@mail.com,Tel: 5261680033,Gaming Console,Microsoft Xbox,Xbox Series X,Z764,1,499,19.96,TRUE
12523,31/5/2023,United Arab Emirates,dubai,db01,25.2048,55.2708,abd allatif,alkhatib,Abd Allatif.alkhatib@mail.com,Tel: 5093081001,VR Headset,Pimax Vision,Pimax Vision 5K Super,J198,2,899,143.84,TRUE
12524,31/5/2023,France,paris,ps01,48.8566,2.3522,habib,nabulsi,Habib.nabulsi@mail.com,Tel: 5610785291,Tablet,Lenovo Tab,Lenovo Tab M10 FHD Plus,J212,1,229,4.58,TRUE
12525,31/5/2023,USA,las vegas,lv01,36.1699,-115.1398,mahir,alnasar,mahir.alnasar@mail.com,Tel: 5828964500,Smartphone,Samsung Galaxy,Galaxy A52,L427,1,399,31.92,TRUE
12526,31/5/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,mazin,salayk,Mazin.salayk@mail.com,Tel: 5238887493,Headphones,Sony WH,Sony WH-1000XM4,T567,6,349,41.88,TRUE
12527,31/5/2023,Syria,homs,hs01,34.7326,36.7136,fatima,asead,FATIMA.ASEAD@MAIL.COM,Tel: 5303587593,Smartwatch,Fossil Gen,Fossil Gen 6,C371,1,299,17.94,TRUE
12528,31/5/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,khalil,aleabd,khalil.aleabd@mail.com,Tel: 5646501215,Smartphone,Xiaomi Mi,Xiaomi Mi 11 Lite,Z125,6,249,134.46,TRUE
12529,31/5/2023,Syria,homs,hs01,34.7326,36.7136,muayid,alnuwri,Muayid.alnuwri@mail.com,Tel: 5280371055,Smart Speaker,Sonos One,Sonos One SL,H130,1,179,12.53,FALSE
12530,31/5/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,muhamad,eijrush,Muhamad.eijrush@mail.com,Tel: 5875252414,Smart Speaker,Amazon Echo,Echo Show 8,R236,1,129,12.9,TRUE
12531,31/5/2023,Syria,damascus,ds02,33.5146,36.3084,adnan,khalid,Adnan.khalid@mail.com,Tel: 5829471576,Smartphone,Xiaomi Mi,Xiaomi Mi 11 Lite,Z817,1,249,7.47,FALSE
12532,31/5/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,alia,drwysh,alia.drwysh@mail.com,Tel: 5146238725,Fitness Tracker,Garmin Approach,Garmin Approach S62,S384,1,499,34.93,FALSE
12533,31/5/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,raghid,alhamuwd,raghid.alhamuwd@mail.com,Tel: 5404043301,Smartwatch,Fossil Gen,Fossil Gen 5E,O111,3,199,59.7,FALSE
12534,31/5/2023,USA,las vegas,lv01,36.1699,-115.1398,khalil,aleusud,Khalil.aleusud@mail.com,Tel: 5575158793,Fitness Tracker,Amazfit Bip,Amazfit Bip S,X358,1,49,0.98,TRUE
12535,31/5/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,ghada,alhulwanii,Ghada.alhulwanii@mail.com,Tel: 5535181996,Laptop,Dell XPS,XPS 13,M210,1,1299,116.91,FALSE
12536,31/5/2023,Egypt,cairo,cr03,30.0444,31.2357,samir,bdry,Samir.bdry@mail.com,Tel: 5428862672,Fitness Tracker,Garmin Approach,Garmin Approach S12,Y270,1,199,11.94,FALSE
12537,1/6/2023,USA,new york,ny01,40.7128,-74.006,eamra,eubayd,EAMRA.EUBAYD@MAIL.COM,Tel: 5859226168,Smartphone,Xiaomi Redmi,Xiaomi Redmi Note 11 Pro,K964,4,299,23.92,TRUE
12538,1/6/2023,Egypt,cairo,cr03,30.0444,31.2357,rafat,shiah,Rafat.shiah@mail.com,Tel: 5702732021,Digital Camera,Sony Cyber-shot,Sony Cyber-shot HX99,X856,2,499,39.92,FALSE
12539,1/6/2023,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,sami,kashik,sami.kashik@mail.com,Tel: 5129348861,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,Q083,1,299,11.96,TRUE
12540,1/6/2023,Egypt,asyut,at01,27.1809,31.1837,alia,eiwad,Alia.eiwad@mail.com,Tel: 5100639054,Smartphone,OnePlus,OnePlus 10 Pro,T682,2,999,99.9,TRUE
12541,1/6/2023,Syria,aleppo,al01,36.2021,37.1343,abd allah,durkzili,ABD ALLAH.DURKZILI@MAIL.COM,Tel: 5133720530,Laptop,Lenovo Legion,Lenovo Legion 5,O847,3,1099,164.85,TRUE
12542,1/6/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,muhamad,bashshar,MUHAMAD.BASHSHAR@MAIL.COM,Tel: 5135817712,Headphones,Sony WH,Sony WH-CH710N,L106,2,129,23.22,TRUE
12543,1/6/2023,Syria,aleppo,al01,36.2021,37.1343,iin,alghush,IIN.ALGHUSH@MAIL.COM,Tel: 5871494414,VR Headset,HTC Vive,HTC Vive Cosmos Elite,W493,3,899,161.82,TRUE
12544,1/6/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,tana,bara,tana.bara@mail.com,Tel: 5619196153,Smart Speaker,Google Nest,Nest Hub (2nd Gen),C308,1,99,5.94,FALSE
12545,1/6/2023,Egypt,cairo,cr02,30.0444,31.2357,jalal,abu,jalal.abu@mail.com,Tel: 5874783340,Fitness Tracker,Amazfit GTR,Amazfit GTR 2e,A603,1,99,2.97,FALSE
12546,1/6/2023,Syria,aleppo,al01,36.2021,37.1343,mahir,zinu,MAHIR.ZINU@MAIL.COM,Tel: 5127348782,Smartphone,Samsung Galaxy,Galaxy A72,X583,3,499,29.94,TRUE
12547,1/6/2023,United Arab Emirates,abu dhabi,ad03,24.4539,54.3773,muhamad,abil,Muhamad.abil@mail.com,Tel: 5029562307,Laptop,Lenovo ThinkPad,ThinkPad X1 Carbon,B112,3,1499,314.79,TRUE
12548,1/6/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,muhamad,laylana,Muhamad.laylana@mail.com,Tel: 5939751326,Smartphone,Xiaomi Mi,Xiaomi Mi 11 Lite,J753,2,249,34.86,TRUE
12549,1/6/2023,Saudi Arabia,dammam,dm01,26.3927,49.9777,salim,aleakari,Salim.aleakari@mail.com,Tel: 5632757981,Smart Speaker,Amazon Echo Show,Amazon Echo Show 10 (3rd Gen),J759,1,249,2.49,FALSE
12550,1/6/2023,USA,new york,ny03,40.7498,-73.9814,mujdi,abu taqih,Mujdi.abu Taqih@mail.com,Tel: 5640179001,VR Headset,Samsung Odyssey,Samsung Odyssey G9,H046,1,1499,104.93,TRUE
12551,1/6/2023,Egypt,cairo,cr02,30.0444,31.2357,sami,abu,SAMI.ABU@MAIL.COM,Tel: 5171918615,Tablet,Samsung Galaxy Tab S,Galaxy Tab S7+,R209,1,849,,FALSE
12552,1/6/2023,Saudi Arabia,dammam,dm01,26.3927,49.9777,lina,zarzur,LINA.ZARZUR@MAIL.COM,Tel: 5224076278,Smartphone,Oppo Find,Oppo Find X4 Pro,Q104,6,899,485.46,FALSE
12553,1/6/2023,Saudi Arabia,jeddah,jd02,21.4858,39.1925,muhamad,dahbur,Muhamad.dahbur@mail.com,Tel: 5057173262,Gaming Console,Sony PlayStation,PlayStation 4 Pro,G557,4,399,79.8,FALSE
12554,1/6/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,alaa,almalih,Alaa.almalih@mail.com,Tel: 5423958446,Headphones,Sennheiser HD,Sennheiser HD 450BT,H890,10,129,129,TRUE
12555,1/6/2023,Egypt,cairo,cr01,30.0444,31.2357,zahir,aljarshi,zahir.aljarshi@mail.com,Tel: 5036040316,Digital Camera,Canon EOS,Canon EOS M50 Mark II,P765,1,649,25.96,TRUE
12556,1/6/2023,Saudi Arabia,riyadh,rd01,24.7136,46.6753,fadi,almalih,Fadi.almalih@mail.com,Tel: 5660927483,Tablet,Samsung Galaxy Tab S,Galaxy Tab S8+,N259,2,749,14.98,TRUE
12557,1/6/2023,Syria,aleppo,al01,36.2021,37.1343,zahir,alaleppoy,zahir.alaleppoy@mail.com,Tel: 5392909099,Headphones,Anker Soundcore,Anker Soundcore Liberty Air Pro,S348,1,99,9.9,TRUE
12558,1/6/2023,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,rama,bihtiti,RAMA.BIHTITI@MAIL.COM,Tel: 5691408704,Smartwatch,Garmin Forerunner,Garmin Forerunner 55,D393,1,199,13.93,TRUE
12559,1/6/2023,Saudi Arabia,aseer,as01,18.2311,42.5004,abd alsamad,qadimati,Abd Alsamad.qadimati@mail.com,Tel: 5532003980,Gaming Console,Sony PlayStation,PlayStation 4 Slim,J768,1,299,5.98,TRUE
12560,1/6/2023,France,paris,ps02,48.8566,2.3522,tariq,maseud,tariq.maseud@mail.com,Tel: 5898337966,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart 4,D767,1,129,,FALSE
12561,1/6/2023,USA,new york,ny03,40.7498,-73.9814,ahmad,mustafaa,AHMAD.MUSTAFAA@MAIL.COM,Tel: 5470660754,Headphones,Jabra Elite,Jabra Elite 75t,S935,1,179,14.32,TRUE
12562,1/6/2023,Syria,aleppo,al01,36.2021,37.1343,sayban,mshati,sayban.mshati@mail.com,Tel: 5597592616,Smartphone,Samsung Galaxy,Galaxy A52,J112,1,399,,FALSE
